"","Plot","Species","SampleYear","Mortality","Elevation","Slope","PRam","Fire","HostCwdMass","PlotCwdMass"
"2915","BS085","Tanoak",2014,1,505,30,"1","0",57.0184548405464,57.0184548405464
"2916","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2917","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2918","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2919","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2920","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2921","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2922","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2923","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2924","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2925","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2926","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2927","BS085","Tanoak",2014,1,505,30,"1","0",57.0184548405464,57.0184548405464
"2928","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2929","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2930","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2931","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2932","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2933","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2934","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2935","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2936","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2937","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2938","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2939","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2940","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2941","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2942","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2943","BS085","Tanoak",2014,1,505,30,"1","0",57.0184548405464,57.0184548405464
"2944","BS085","Tanoak",2014,1,505,30,"1","0",57.0184548405464,57.0184548405464
"2945","BS085","Tanoak",2014,1,505,30,"1","0",57.0184548405464,57.0184548405464
"2946","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2947","BS085","Tanoak",2014,1,505,30,"1","0",57.0184548405464,57.0184548405464
"2948","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2949","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2950","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2951","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2952","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2953","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2954","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2955","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2956","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2957","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2958","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2959","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2960","BS085","Bay laurel",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2961","BS085","Bay laurel",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2962","BS085","Bay laurel",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2963","BS085","Bay laurel",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2964","BS085","Bay laurel",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2965","BS085","Bay laurel",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2966","BS085","Bay laurel",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2967","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2968","BS085","Tanoak",2014,1,505,30,"1","0",57.0184548405464,57.0184548405464
"2969","BS085","Tanoak",2014,1,505,30,"1","0",57.0184548405464,57.0184548405464
"2970","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2971","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2972","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2973","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2974","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2975","BS085","Tanoak",2014,1,505,30,"1","0",57.0184548405464,57.0184548405464
"2976","BS085","Tanoak",2014,1,505,30,"1","0",57.0184548405464,57.0184548405464
"2977","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2978","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2979","BS085","Tanoak",2014,1,505,30,"1","0",57.0184548405464,57.0184548405464
"2980","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2981","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2982","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2983","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2984","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2985","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2986","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2987","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2988","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2989","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2990","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2991","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2992","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2993","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2994","BS085","Tanoak",2014,0,505,30,"1","0",57.0184548405464,57.0184548405464
"2995","BS085","Bay laurel",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"2996","BS085","Bay laurel",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"2997","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"2998","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"2999","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3000","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3001","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3002","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3003","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3004","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3005","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3006","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3007","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3008","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3009","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3010","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3011","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3012","BS085","Bay laurel",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3013","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3014","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3015","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3016","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3017","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3018","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3019","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3020","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3021","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3022","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3023","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3024","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3025","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3026","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3027","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3028","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3029","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3030","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3031","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3032","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3033","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3034","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3035","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3036","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3037","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3038","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3039","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3040","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3041","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3042","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3043","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3044","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3045","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3046","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3047","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3048","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3049","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3050","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3051","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3052","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3053","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3054","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3055","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3056","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3057","BS085","Bay laurel",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3058","BS085","Bay laurel",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3059","BS085","Bay laurel",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3060","BS085","Bay laurel",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3061","BS085","Bay laurel",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3062","BS085","Bay laurel",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3063","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3064","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3065","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3066","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3067","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3068","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3069","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3070","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3071","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3072","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3073","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3074","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3075","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3076","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3077","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3078","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3079","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3080","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3081","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3082","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3083","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3084","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3085","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3086","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3087","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3088","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3089","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3090","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3091","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3092","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3093","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3094","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3095","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3096","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3097","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3098","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3099","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3100","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3101","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3102","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3103","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3104","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3105","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3106","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3107","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3108","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3109","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3110","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3111","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3112","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3113","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3114","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3115","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3116","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3117","BS085","Bay laurel",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3118","BS085","Bay laurel",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3119","BS085","Bay laurel",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3120","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3121","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3122","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3123","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3124","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3125","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3126","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3127","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3128","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3129","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3130","BS085","Bay laurel",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3131","BS085","Bay laurel",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3132","BS085","Bay laurel",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3133","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3134","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3135","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3136","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3137","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3138","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3139","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3140","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3141","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3142","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3143","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3144","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3145","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3146","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3147","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3148","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3149","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3150","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3151","BS085","Bay laurel",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3152","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3153","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3154","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3155","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3156","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3157","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3158","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3159","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3160","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3161","BS085","Tanoak",2019,0,505,30,"1","1",3.65288167455132,5.43738096411949
"3162","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3163","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3164","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3165","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3166","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3167","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3168","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3169","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3170","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3171","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3172","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3173","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3174","BS085","Tanoak",2019,1,505,30,"1","1",3.65288167455132,5.43738096411949
"3175","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3176","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3177","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3178","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3179","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3180","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3181","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3182","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3183","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3184","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3185","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3186","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3187","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3188","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3189","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3190","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3191","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3192","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3193","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3194","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3195","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3196","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3197","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3198","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3199","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3200","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3201","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3202","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3203","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3204","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3205","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3206","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3207","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3208","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3209","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3210","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3211","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3212","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3213","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3214","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3215","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3216","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3217","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3218","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3219","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3220","BS085","Bay laurel",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3221","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3222","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3223","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3224","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3225","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3226","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3227","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
"3228","BS085","Tanoak",2022,0,505,30,"1","1",5.08811258828167,6.87261187784984
